,Xg,Yg,Zg,Xm,Ym,Zm,Xa,Ya,Za,Xq,Yq,Zq,Direction,Sensor Time,Time,Label
211,0.01,-0.07,-0.01,25.44,-88.13,-8.69,7.05,8.98,1.84,0.59,0.31,0.6,0.44,1115620,8419,T
212,0.01,-0.07,-0.01,25.44,-88.13,-8.69,7.2,8.33,1.73,0.59,0.31,0.6,0.44,1115659,8458,T
213,0.11,0.25,0.21,25.44,-88.13,-8.69,7.2,8.33,1.73,0.59,0.31,0.6,0.44,1115699,8498,T
214,-0.02,0.28,0.17,25.44,-88.13,-8.69,7.2,8.33,1.73,0.59,0.31,0.6,0.44,1115739,8538,T
215,-0.02,0.28,0.17,25.44,-88.13,-8.69,6.66,7.68,1.77,0.59,0.31,0.6,0.44,1115779,8578,T
216,-0.02,0.28,0.17,25.44,-88.13,-8.69,6.82,7.83,1.69,0.59,0.31,0.6,0.44,1115820,8619,T
217,-0.02,0.28,0.17,25.44,-88.13,-8.69,7.09,8.29,1.69,0.59,0.31,0.6,0.44,1115857,8656,T
218,0.21,-0.03,0.16,25.44,-88.13,-8.69,7.09,8.29,1.69,0.59,0.31,0.6,0.44,1115897,8696,T
219,0.21,-0.03,0.16,25.44,-88.13,-8.69,6.82,8.33,1.61,0.59,0.31,0.6,0.44,1115937,8736,T
220,0.21,-0.03,0.16,25.44,-88.13,-8.69,6.47,8.37,1.84,0.59,0.31,0.6,0.44,1115978,8777,T
221,0.21,-0.03,0.16,25.44,-88.13,-8.69,6.43,8.25,2.04,0.59,0.31,0.6,0.44,1116018,8817,T
222,0.21,-0.03,0.16,25.44,-88.13,-8.69,6.28,8.02,1.73,0.59,0.31,0.6,0.44,1116056,8855,T
223,-0.07,-0.12,-0.12,25.44,-88.13,-8.69,6.28,8.02,1.73,0.59,0.31,0.6,0.44,1116097,8896,T
224,0,-0.03,-0.11,25.44,-88.13,-8.69,6.28,8.02,1.73,0.59,0.31,0.6,0.44,1116138,8937,T
225,0,-0.03,-0.11,25.44,-88.13,-8.69,6.39,8.02,1.96,0.59,0.31,0.6,0.44,1116179,8978,T
226,0,-0.03,-0.11,25.44,-88.13,-8.69,6.28,7.87,2.04,0.59,0.31,0.6,0.44,1116221,9020,T
227,0,-0.03,-0.11,25.44,-88.13,-8.69,5.86,7.33,1.54,0.59,0.31,0.6,0.44,1116260,9059,T
228,-0.02,-0.07,-0.08,25.44,-88.13,-8.69,5.86,7.33,1.54,0.59,0.31,0.6,0.44,1116301,9100,T
229,0,0.16,0.02,25.44,-88.13,-8.69,5.86,7.33,1.54,0.59,0.31,0.6,0.44,1116342,9141,T
230,0,0.16,0.02,25.44,-88.13,-8.69,5.78,7.48,1.46,0.59,0.31,0.6,0.44,1116381,9180,T
231,0,0.16,0.02,25.44,-88.13,-8.69,5.86,7.52,1.54,0.59,0.31,0.6,0.44,1116421,9220,W
232,0,0.16,0.02,25.44,-88.13,-8.69,6.2,7.56,1.65,0.59,0.31,0.6,0.44,1116459,9258,W
233,-0.06,0.12,0.12,25.44,-88.13,-8.69,6.2,7.56,1.65,0.59,0.31,0.6,0.44,1116498,9297,W
234,-0.06,0.12,0.12,25.44,-88.13,-8.69,6.47,7.45,2.04,0.59,0.31,0.6,0.44,1116539,9338,W
235,-0.01,-0.03,0.22,25.44,-88.13,-8.69,6.47,7.45,2.04,0.59,0.31,0.6,0.44,1116579,9378,W
236,-0.01,-0.03,0.22,25.44,-88.13,-8.69,6.7,7.98,2.61,0.59,0.31,0.6,0.44,1116619,9418,W
237,-0.01,-0.03,0.22,25.44,-88.13,-8.69,6.89,8.1,2.57,0.59,0.31,0.6,0.44,1116658,9457,W
238,-0.01,0.38,0.32,25.44,-88.13,-8.69,6.89,8.1,2.57,0.59,0.31,0.6,0.44,1116698,9497,W
239,-0.25,0.26,0.5,25.44,-88.13,-8.69,6.89,8.1,2.57,0.59,0.31,0.6,0.44,1116738,9537,W
240,-0.25,0.26,0.5,25.44,-88.13,-8.69,7.7,7.75,2.27,0.59,0.31,0.6,0.44,1116777,9576,W
241,-0.25,0.26,0.5,25.44,-88.13,-8.69,8.12,7.83,2.5,0.59,0.31,0.6,0.44,1116817,9616,W
242,-0.25,0.26,0.5,25.44,-88.13,-8.69,8.39,7.91,2.5,0.59,0.31,0.6,0.44,1116856,9655,W
243,-0.21,0.3,0.52,25.44,-88.13,-8.69,8.39,7.91,2.5,0.59,0.31,0.6,0.44,1116896,9695,W
244,-0.21,0.3,0.52,25.44,-88.13,-8.69,8.96,7.52,2.65,0.59,0.31,0.6,0.44,1116936,9735,W
245,-0.21,0.3,0.52,25.44,-88.13,-8.69,9.19,7.48,2.8,0.59,0.31,0.6,0.44,1116977,9776,W
246,-0.21,0.3,0.52,25.44,-88.13,-8.69,9.19,6.91,2.92,0.59,0.31,0.6,0.44,1117017,9816,W
247,-0.21,0.3,0.52,25.44,-88.13,-8.69,9.57,6.53,2.84,0.59,0.31,0.6,0.44,1117054,9853,W
248,-0.26,0.37,0.75,25.44,-88.13,-8.69,9.57,6.53,2.84,0.59,0.31,0.6,0.44,1117093,9892,W
249,-0.26,0.37,0.75,25.44,-88.13,-8.69,9.31,5.91,2.95,0.59,0.31,0.6,0.44,1117133,9932,W
250,-0.26,0.37,0.75,25.44,-88.13,-8.69,8.92,5,3.11,0.59,0.31,0.6,0.44,1117172,9971,W
251,-0.26,0.37,0.75,25.44,-88.13,-8.69,8.7,4.54,2.99,0.59,0.31,0.6,0.44,1117211,10010,W
252,-0.26,0.37,0.75,24.56,-85.06,-11.81,8.7,4.54,2.99,0.59,0.31,0.6,0.44,1117250,10049,W
253,-0.26,0.37,0.75,24.56,-85.06,-11.81,7.81,3.89,3.45,0.59,0.31,0.6,0.44,1117290,10089,W
254,-0.58,0.26,1.35,24.56,-85.06,-11.81,7.81,3.89,3.45,0.59,0.31,0.6,0.44,1117330,10129,W
255,-0.58,0.26,1.35,24.56,-85.06,-11.81,6.2,2.12,3.11,0.59,0.31,0.6,0.44,1117370,10169,W
256,-0.58,0.26,1.35,24.56,-85.06,-11.81,5.86,1.36,2.99,0.59,0.31,0.6,0.44,1117409,10208,W
257,-0.38,0.03,1.23,24.56,-85.06,-11.81,5.86,1.36,2.99,0.59,0.31,0.6,0.44,1117449,10248,W
258,-0.19,-0.18,1.09,24.56,-85.06,-11.81,5.86,1.36,2.99,0.59,0.31,0.6,0.44,1117490,10289,W
259,-0.19,-0.18,1.09,24.56,-85.06,-11.81,6.32,-0.18,3.88,0.59,0.31,0.6,0.44,1117530,10329,W
260,-0.19,-0.18,1.09,24.56,-85.06,-11.81,6.43,-0.48,4.03,0.59,0.31,0.6,0.44,1117572,10371,W
261,-0.19,-0.18,1.09,24.56,-85.06,-11.81,7.01,-0.94,3.76,0.59,0.31,0.6,0.44,1117612,10411,W
262,-0.19,-0.18,1.09,18.56,-70.31,-11.5,7.01,-0.94,3.76,0.59,0.31,0.6,0.44,1117651,10450,W
263,-0.19,-0.18,1.09,18.56,-70.31,-11.5,7.96,-0.86,3.88,0.59,0.31,0.6,0.44,1117693,10492,W
264,0.99,-0.01,0.36,18.56,-70.31,-11.5,7.96,-0.86,3.88,0.59,0.31,0.6,0.44,1117733,10532,W
265,0.99,-0.01,0.36,18.56,-70.31,-11.5,9.11,-0.52,4.03,0.59,0.31,0.6,0.44,1117773,10572,W
266,0.99,-0.01,0.36,18.56,-70.31,-11.5,9.04,-0.94,3.64,0.59,0.31,0.6,0.44,1117814,10613,W
267,0.99,-0.01,0.36,18.56,-70.31,-11.5,8.96,-1.13,3.49,0.59,0.31,0.6,0.44,1117854,10653,W
268,1.18,-0.06,0.49,18.56,-70.31,-11.5,8.96,-1.13,3.49,0.59,0.31,0.6,0.44,1117895,10694,W
269,1.18,-0.06,0.49,18.56,-70.31,-11.5,9.8,-0.52,3.26,0.59,0.31,0.6,0.44,1117936,10735,W
270,1.18,-0.06,0.49,18.56,-70.31,-11.5,9.69,-0.56,3.11,0.59,0.31,0.6,0.44,1117978,10777,W
271,1.18,-0.06,0.49,18.56,-70.31,-11.5,9.69,-0.56,2.88,0.59,0.31,0.6,0.44,1118019,10818,W
272,1.18,-0.06,0.49,18.56,-70.31,-11.5,9.54,-0.48,2.88,0.59,0.31,0.6,0.44,1118058,10857,W
273,1.64,-0.07,0.77,18.56,-70.31,-11.5,9.54,-0.48,2.88,0.59,0.31,0.6,0.44,1118100,10899,W
274,1.66,0.07,0.86,18.56,-70.31,-11.5,9.54,-0.48,2.88,0.59,0.31,0.6,0.44,1118141,10940,W
275,1.66,0.07,0.86,18.56,-70.31,-11.5,9.92,-0.06,3.14,0.59,0.31,0.6,0.44,1118181,10980,W
276,1.66,0.07,0.86,18.56,-70.31,-11.5,9.88,0.09,3.3,0.59,0.31,0.6,0.44,1118221,11020,W
277,1.66,0.07,0.86,18.56,-70.31,-11.5,9.61,0.17,3.49,0.59,0.31,0.6,0.44,1118259,11058,W
278,1.2,0.11,0.89,18.56,-70.31,-11.5,9.61,0.17,3.49,0.59,0.31,0.6,0.44,1118299,11098,W
279,0.98,0.13,0.81,18.56,-70.31,-11.5,9.61,0.17,3.49,0.59,0.31,0.6,0.44,1118340,11139,W
280,0.98,0.13,0.81,18.56,-70.31,-11.5,9.08,-0.83,5.14,0.59,0.31,0.6,0.44,1118379,11178,W
281,0.98,0.13,0.81,18.56,-70.31,-11.5,8.62,0.25,5.06,0.59,0.31,0.6,0.44,1118419,11218,W
282,0.98,0.13,0.81,18.56,-70.31,-11.5,8.16,-0.41,5.1,0.59,0.31,0.6,0.44,1118457,11256,W
283,0.27,0.32,0.57,18.56,-70.31,-11.5,8.16,-0.41,5.1,0.59,0.31,0.6,0.44,1118497,11296,W
284,0.27,0.32,0.57,18.56,-70.31,-11.5,8,0.09,5.18,0.59,0.31,0.6,0.44,1118538,11337,W
285,0.35,-0.04,-0.11,18.56,-70.31,-11.5,8,0.09,5.18,0.59,0.31,0.6,0.44,1118578,11377,W
286,0.35,-0.04,-0.11,18.56,-70.31,-11.5,8.04,-0.37,5.1,0.59,0.31,0.6,0.44,1118619,11418,W
287,0.35,-0.04,-0.11,18.56,-70.31,-11.5,7.05,-0.98,4.6,0.59,0.31,0.6,0.44,1118658,11457,W
288,0.48,-0.07,-0.55,18.56,-70.31,-11.5,7.05,-0.98,4.6,0.59,0.31,0.6,0.44,1118700,11499,W
289,0.58,-0.12,-1.08,18.56,-70.31,-11.5,7.05,-0.98,4.6,0.59,0.31,0.6,0.44,1118741,11540,W
290,0.58,-0.12,-1.08,18.56,-70.31,-11.5,5.59,1.01,3.84,0.59,0.31,0.6,0.44,1118781,11580,W
291,0.58,-0.12,-1.08,18.56,-70.31,-11.5,6.16,2.09,3.95,0.59,0.31,0.6,0.44,1118822,11621,W
292,0.58,-0.12,-1.08,18.56,-70.31,-11.5,6.63,3.5,4.26,0.59,0.31,0.6,0.44,1118862,11661,W
293,0.58,-0.12,-1.08,13.19,-79.94,6.56,6.63,3.5,4.26,0.59,0.31,0.6,0.44,1118901,11700,W
294,0.58,-0.12,-1.08,13.19,-79.94,6.56,6.7,6.8,3.57,0.59,0.31,0.6,0.44,1118941,11740,W
295,0.58,-0.12,-1.08,13.19,-79.94,6.56,6.05,7.33,2.88,0.59,0.31,0.6,0.44,1118980,11779,W
296,0.58,-0.12,-1.08,13.19,-79.94,6.56,6.2,9.94,2.38,0.59,0.31,0.6,0.44,1119020,11819,W
297,0.58,-0.12,-1.08,13.19,-79.94,6.56,6.28,11.59,1.84,0.59,0.31,0.6,0.44,1119057,11856,W
298,0.82,-0.8,-3.08,13.19,-79.94,6.56,6.28,11.59,1.84,0.59,0.31,0.6,0.44,1119098,11897,W
299,0.76,-0.66,-3.12,13.19,-79.94,6.56,6.28,11.59,1.84,0.59,0.31,0.6,0.44,1119138,11937,W
300,0.64,-0.66,-2.96,13.19,-79.94,6.56,6.28,11.59,1.84,0.59,0.31,0.6,0.44,1119178,11977,W
301,0.64,-0.66,-2.96,13.19,-79.94,6.56,5.71,13,-0.07,0.59,0.31,0.6,0.44,1119218,12017,W
302,0.64,-0.66,-2.96,13.19,-79.94,6.56,5.25,10.97,0.12,0.59,0.31,0.6,0.44,1119258,12057,W
303,0.63,0.03,-1.84,13.19,-79.94,6.56,5.25,10.97,0.12,0.59,0.31,0.6,0.44,1119299,12098,W
304,0.72,0.49,-1.54,13.19,-79.94,6.56,5.25,10.97,0.12,0.59,0.31,0.6,0.44,1119339,12138,W
305,0.72,0.49,-1.54,13.19,-79.94,6.56,4.25,9.25,0.08,0.59,0.31,0.6,0.44,1119379,12178,W
306,0.72,0.49,-1.54,13.19,-79.94,6.56,4.67,8.67,-0.26,0.59,0.31,0.6,0.44,1119419,12218,W
307,0.72,0.49,-1.54,13.19,-79.94,6.56,4.71,8.45,0.16,0.59,0.31,0.6,0.44,1119457,12256,W
308,-0.02,-0.39,-0.07,13.19,-79.94,6.56,4.71,8.45,0.16,0.59,0.31,0.6,0.44,1119496,12295,W
309,-0.02,-0.39,-0.07,13.19,-79.94,6.56,4.67,8.33,0.54,0.59,0.31,0.6,0.44,1119538,12337,W
310,-0.17,0.4,0.93,13.19,-79.94,6.56,4.67,8.33,0.54,0.59,0.31,0.6,0.44,1119578,12377,W
311,-0.17,0.4,0.93,13.19,-79.94,6.56,4.75,9.17,0.7,0.59,0.31,0.6,0.44,1119618,12417,W
312,-0.17,0.4,0.93,13.19,-79.94,6.56,5.09,9.59,0.66,0.59,0.31,0.6,0.44,1119655,12454,W
313,-0.54,0.55,1.33,13.19,-79.94,6.56,5.09,9.59,0.66,0.59,0.31,0.6,0.44,1119695,12494,W
314,-0.7,0.57,1.58,13.19,-79.94,6.56,5.09,9.59,0.66,0.59,0.31,0.6,0.44,1119735,12534,W
315,-0.7,0.57,1.58,13.19,-79.94,6.56,5.36,12.54,0.31,0.59,0.31,0.6,0.44,1119774,12573,W
316,-0.7,0.57,1.58,13.19,-79.94,6.56,5.4,13.2,0.58,0.59,0.31,0.6,0.44,1119814,12613,W
317,-0.7,0.57,1.58,13.19,-79.94,6.56,6.09,13.5,1.12,0.59,0.31,0.6,0.44,1119852,12651,W
318,-1.01,0.18,2.72,13.19,-79.94,6.56,6.09,13.5,1.12,0.59,0.31,0.6,0.44,1119891,12690,W
319,-0.99,0.21,3.05,13.19,-79.94,6.56,6.09,13.5,1.12,0.59,0.31,0.6,0.44,1119930,12729,W
320,-0.99,0.21,3.05,13.19,-79.94,6.56,6.43,12.43,1.8,0.59,0.31,0.6,0.44,1119970,12769,W
321,-0.99,0.21,3.05,13.19,-79.94,6.56,6.2,12.23,1.88,0.59,0.31,0.6,0.44,1120009,12808,W
322,-0.8,0.19,3.04,13.19,-79.94,6.56,6.2,12.23,1.88,0.59,0.31,0.6,0.44,1120049,12848,W
323,-0.7,0.94,2.72,13.19,-79.94,6.56,6.2,12.23,1.88,0.59,0.31,0.6,0.44,1120089,12888,W
324,-0.7,0.94,2.72,13.19,-79.94,6.56,4.14,6.38,2.07,0.59,0.31,0.6,0.44,1120129,12928,W
325,-0.7,0.94,2.72,13.19,-79.94,6.56,3.48,5.53,2.04,0.59,0.31,0.6,0.44,1120168,12967,W
326,-0.7,0.94,2.72,13.19,-79.94,6.56,2.64,3.85,2,0.59,0.31,0.6,0.44,1120206,13005,W
327,-0.14,0.32,0.44,13.19,-79.94,6.56,2.64,3.85,2,0.59,0.31,0.6,0.44,1120245,13044,W
328,-0.14,0.32,0.44,13.19,-79.94,6.56,2.41,3.66,2.11,0.59,0.31,0.6,0.44,1120286,13085,W
329,0.38,-0.42,-1.04,13.19,-79.94,6.56,2.41,3.66,2.11,0.59,0.31,0.6,0.44,1120325,13124,W
330,0.38,-0.42,-1.04,13.19,-79.94,6.56,2.83,5.07,1.8,0.59,0.31,0.6,0.44,1120365,13164,W
331,0.38,-0.42,-1.04,13.19,-79.94,6.56,3.02,5.91,1.8,0.59,0.31,0.6,0.44,1120404,13203,W
332,0.91,-0.68,-2.29,13.19,-79.94,6.56,3.02,5.91,1.8,0.59,0.31,0.6,0.44,1120444,13243,W
333,1.18,-1.03,-2.87,13.19,-79.94,6.56,3.02,5.91,1.8,0.59,0.31,0.6,0.44,1120484,13283,W
334,1.18,-1.03,-2.87,13.19,-79.94,6.56,6.86,15.07,1.46,0.59,0.31,0.6,0.44,1120524,13323,W
335,1.18,-1.03,-2.87,13.19,-79.94,6.56,6.86,15.03,1.65,0.59,0.31,0.6,0.44,1120564,13363,W
336,1.18,-1.03,-2.87,13.19,-79.94,6.56,6.86,14.96,1.15,0.59,0.31,0.6,0.44,1120603,13402,W
337,0.67,-1.7,-3.48,13.19,-79.94,6.56,6.86,14.96,1.15,0.59,0.31,0.6,0.44,1120644,13443,W
338,0.58,-1.16,-2.8,13.19,-79.94,6.56,6.86,14.96,1.15,0.59,0.31,0.6,0.44,1120684,13483,W
339,0.58,-1.16,-2.8,13.19,-79.94,6.56,7.01,11.55,0.27,0.59,0.31,0.6,0.44,1120724,13523,W
340,0.58,-1.16,-2.8,13.19,-79.94,6.56,6.05,9.94,0,0.59,0.31,0.6,0.44,1120765,13564,W
341,0.58,-1.16,-2.8,13.19,-79.94,6.56,5.86,9.02,0.12,0.59,0.31,0.6,0.44,1120803,13602,W
342,0.1,-0.43,-1.09,13.19,-79.94,6.56,5.86,9.02,0.12,0.59,0.31,0.6,0.44,1120843,13642,W
343,0.1,-0.43,-1.09,13.19,-79.94,6.56,5.44,8.14,-0.23,0.59,0.31,0.6,0.44,1120883,13682,W
344,-0.09,-0.46,-0.03,13.19,-79.94,6.56,5.44,8.14,-0.23,0.59,0.31,0.6,0.44,1120923,13722,W
345,-0.09,-0.46,-0.03,13.19,-79.94,6.56,5.09,7.26,0.35,0.59,0.31,0.6,0.44,1120964,13763,W
346,-0.09,-0.46,-0.03,13.19,-79.94,6.56,5.09,7.83,0.46,0.59,0.31,0.6,0.44,1121003,13802,W
347,-0.09,-0.46,-0.03,13.19,-79.94,6.56,5.02,8.64,0.54,0.59,0.31,0.6,0.44,1121045,13844,W
348,-0.33,0.41,0.95,13.19,-79.94,6.56,5.02,8.64,0.54,0.59,0.31,0.6,0.44,1121085,13884,W
349,-0.33,0.41,0.95,13.19,-79.94,6.56,5.44,10.47,0.7,0.59,0.31,0.6,0.44,1121125,13924,W
350,-0.33,0.41,0.95,13.19,-79.94,6.56,5.82,11.74,0.54,0.59,0.31,0.6,0.44,1121166,13965,W
351,-0.33,0.41,0.95,13.19,-79.94,6.56,7.05,15.41,0.96,0.59,0.31,0.6,0.44,1121204,14003,W
352,-0.93,-0.11,2.82,13.19,-79.94,6.56,7.05,15.41,0.96,0.59,0.31,0.6,0.44,1121244,14043,W
353,-0.93,-0.11,2.82,13.19,-79.94,6.56,6.86,13.46,1.65,0.59,0.31,0.6,0.44,1121285,14084,W
354,-0.93,-0.11,2.82,13.19,-79.94,6.56,7.09,13.04,2,0.59,0.31,0.6,0.44,1121326,14125,W
355,-0.93,-0.11,2.82,13.19,-79.94,6.56,5.67,13.27,1.84,0.59,0.31,0.6,0.44,1121367,14166,W
356,-0.93,-0.11,2.82,13.19,-79.94,6.56,5.4,11.43,2,0.59,0.31,0.6,0.44,1121405,14204,W
357,-0.6,1.07,3.58,13.19,-79.94,6.56,5.4,11.43,2,0.59,0.31,0.6,0.44,1121446,14245,W
358,-0.63,1.74,2.85,13.19,-79.94,6.56,5.4,11.43,2,0.59,0.31,0.6,0.44,1121486,14285,W
359,-0.63,1.74,2.85,13.19,-79.94,6.56,3.52,5.76,1.69,0.59,0.31,0.6,0.44,1121526,14325,W
360,-0.63,1.74,2.85,13.19,-79.94,6.56,3.18,4.69,1.57,0.59,0.31,0.6,0.44,1121566,14365,W
361,-0.63,1.74,2.85,13.19,-79.94,6.56,3.1,3.62,1.8,0.59,0.31,0.6,0.44,1121604,14403,W
362,0,0.36,0.4,13.19,-79.94,6.56,3.1,3.62,1.8,0.59,0.31,0.6,0.44,1121644,14443,W
363,0.31,0.03,-0.36,13.19,-79.94,6.56,3.1,3.62,1.8,0.59,0.31,0.6,0.44,1121683,14482,W
364,0.31,0.03,-0.36,13.19,-79.94,6.56,2.79,2.93,2.38,0.59,0.31,0.6,0.44,1121722,14521,W
365,0.31,0.03,-0.36,13.19,-79.94,6.56,3.21,3.43,2.65,0.59,0.31,0.6,0.44,1121762,14561,W
366,0.31,0.03,-0.36,13.19,-79.94,6.56,4.02,5.68,2.76,0.59,0.31,0.6,0.44,1121799,14598,W
367,0.78,-0.82,-2.24,13.19,-79.94,6.56,4.02,5.68,2.76,0.59,0.31,0.6,0.44,1121838,14637,W
368,0.78,-0.82,-2.24,13.19,-79.94,6.56,5.44,10.13,2.3,0.59,0.31,0.6,0.44,1121876,14675,W
369,0.78,-0.82,-2.24,13.19,-79.94,6.56,6.32,13.31,1.69,0.59,0.31,0.6,0.44,1121917,14716,W
370,0.78,-0.82,-2.24,13.19,-79.94,6.56,6.2,13.2,1.15,0.59,0.31,0.6,0.44,1121956,14755,W
371,1.18,-0.6,-3.73,13.19,-79.94,6.56,6.2,13.2,1.15,0.59,0.31,0.6,0.44,1121996,14795,W
372,1.18,-0.6,-3.73,13.19,-79.94,6.56,7.16,15.03,0.81,0.59,0.31,0.6,0.44,1122037,14836,W
373,1.18,-0.6,-3.73,13.19,-79.94,6.56,6.66,14.23,0.7,0.59,0.31,0.6,0.44,1122077,14876,W
374,1.18,-0.6,-3.73,13.19,-79.94,6.56,8.16,12.08,0.81,0.59,0.31,0.6,0.44,1122118,14917,W
375,1.18,-0.6,-3.73,13.19,-79.94,6.56,7.05,10.89,0.7,0.59,0.31,0.6,0.44,1122156,14955,W
376,0.67,-0.58,-2.18,13.19,-79.94,6.56,7.05,10.89,0.7,0.59,0.31,0.6,0.44,1122197,14996,W
377,0.21,-0.95,-1.5,13.19,-79.94,6.56,7.05,10.89,0.7,0.59,0.31,0.6,0.44,1122237,15036,W
378,0.21,-0.95,-1.5,13.19,-79.94,6.56,6.05,8.06,1.34,0.59,0.31,0.6,0.44,1122278,15077,W
379,0.21,-0.95,-1.5,13.19,-79.94,6.56,5.86,7.52,0.73,0.59,0.31,0.6,0.44,1122318,15117,W
380,0.21,-0.95,-1.5,13.19,-79.94,6.56,5.86,7.71,0.35,0.59,0.31,0.6,0.44,1122356,15155,W
381,-0.38,-0.07,0.73,13.19,-79.94,6.56,5.86,7.71,0.35,0.59,0.31,0.6,0.44,1122396,15195,W
382,-0.32,0.24,1.13,13.19,-79.94,6.56,5.86,7.71,0.35,0.59,0.31,0.6,0.44,1122435,15234,W
383,-0.32,0.24,1.13,13.19,-79.94,6.56,5.44,9.25,0.35,0.59,0.31,0.6,0.44,1122476,15275,W
384,-0.32,0.24,1.13,13.19,-79.94,6.56,5.97,11.09,0.5,0.59,0.31,0.6,0.44,1122515,15314,W
385,-0.32,0.24,1.13,13.19,-79.94,6.56,6.32,13.54,0.7,0.59,0.31,0.6,0.44,1122553,15352,W
386,-0.46,0.6,2.32,13.19,-79.94,6.56,6.32,13.54,0.7,0.59,0.31,0.6,0.44,1122593,15392,W
387,-0.46,0.6,2.32,13.19,-79.94,6.56,5.74,14.61,1.27,0.59,0.31,0.6,0.44,1122634,15433,W
388,-0.64,0.74,3.85,13.19,-79.94,6.56,5.74,14.61,1.27,0.59,0.31,0.6,0.44,1122673,15472,W
389,-0.64,0.74,3.85,13.19,-79.94,6.56,5.52,15,1.54,0.59,0.31,0.6,0.44,1122713,15512,W
390,-0.64,0.74,3.85,13.19,-79.94,6.56,4.86,13.65,1.96,0.59,0.31,0.6,0.44,1122751,15550,W
391,-0.64,0.74,3.85,13.19,-79.94,6.56,4.79,11.2,2.15,0.59,0.31,0.6,0.44,1122792,15591,W
392,-0.64,1.33,3.39,13.19,-79.94,6.56,4.79,11.2,2.15,0.59,0.31,0.6,0.44,1122831,15630,W
393,-0.64,1.33,3.39,13.19,-79.94,6.56,3.06,7.14,1.34,0.59,0.31,0.6,0.44,1122870,15669,W
394,-0.64,1.33,3.39,13.19,-79.94,6.56,2.3,5.84,1.42,0.59,0.31,0.6,0.44,1122909,15708,W
395,-0.64,1.33,3.39,27.5,-41.31,14,2.3,5.84,1.42,0.59,0.31,0.6,0.44,1122947,15746,W
396,-0.08,0.02,0.1,27.5,-41.31,14,2.3,5.84,1.42,0.59,0.31,0.6,0.44,1122987,15786,W
397,-0.08,0.02,0.1,27.5,-41.31,14,1.57,4.15,1.27,0.59,0.31,0.6,0.44,1123026,15825,W
398,-0.08,0.02,0.1,27.5,-41.31,14,2.07,4.42,1.57,0.59,0.31,0.6,0.44,1123066,15865,W
399,-0.08,0.02,0.1,27.5,-41.31,14,2.45,5.19,1.84,0.59,0.31,0.6,0.44,1123105,15904,W
400,1.01,-0.57,-2.56,27.5,-41.31,14,2.45,5.19,1.84,0.59,0.31,0.6,0.44,1123145,15944,W
401,1.17,-0.95,-3.15,27.5,-41.31,14,2.45,5.19,1.84,0.59,0.31,0.6,0.44,1123185,15984,W
402,1.17,-0.95,-3.15,27.5,-41.31,14,5.82,11.09,2.72,0.59,0.31,0.6,0.44,1123225,16024,W
403,1.17,-0.95,-3.15,27.5,-41.31,14,7.51,17.33,2.11,0.59,0.31,0.6,0.44,1123267,16066,W
404,1.17,-0.95,-3.15,27.5,-41.31,14,7.2,16.11,1.31,0.59,0.31,0.6,0.44,1123306,16105,W
405,1.1,-0.8,-3.82,27.5,-41.31,14,7.2,16.11,1.31,0.59,0.31,0.6,0.44,1123347,16146,T
406,1.1,-0.8,-3.82,27.5,-41.31,14,7.62,14.92,0.54,0.59,0.31,0.6,0.44,1123388,16187,T
407,0.96,0.22,-2.55,27.5,-41.31,14,7.62,14.92,0.54,0.59,0.31,0.6,0.44,1123428,16227,T
408,0.96,0.22,-2.55,27.5,-41.31,14,5.32,9.9,0.5,0.59,0.31,0.6,0.44,1123469,16268,T
409,0.96,0.22,-2.55,27.5,-41.31,14,5.52,8.75,0.85,0.59,0.31,0.6,0.44,1123507,16306,T
410,0.48,-0.14,-1.01,27.5,-41.31,14,5.52,8.75,0.85,0.59,0.31,0.6,0.44,1123548,16347,T
411,0.19,-0.1,-0.43,27.5,-41.31,14,5.52,8.75,0.85,0.59,0.31,0.6,0.44,1123588,16387,T
412,0.19,-0.1,-0.43,27.5,-41.31,14,4.48,7.48,0.46,0.59,0.31,0.6,0.44,1123628,16427,T
413,0.19,-0.1,-0.43,27.5,-41.31,14,4.48,7.68,0.43,0.59,0.31,0.6,0.44,1123667,16466,T
414,0.19,-0.1,-0.43,27.5,-41.31,14,4.21,8.37,0.46,0.59,0.31,0.6,0.44,1123706,16505,T
415,-0.59,-0.25,1.23,27.5,-41.31,14,4.21,8.37,0.46,0.59,0.31,0.6,0.44,1123746,16545,T
416,-0.95,-0.83,1.19,27.5,-41.31,14,4.21,8.37,0.46,0.59,0.31,0.6,0.44,1123786,16585,T
417,-0.95,-0.83,1.19,27.5,-41.31,14,5.09,11.28,0.77,0.59,0.31,0.6,0.44,1123826,16625,T
418,-0.95,-0.83,1.19,27.5,-41.31,14,4.25,12.27,1.34,0.59,0.31,0.6,0.44,1123867,16666,T
419,-0.95,-0.83,1.19,27.5,-41.31,14,3.33,12.66,2.34,0.59,0.31,0.6,0.44,1123906,16705,T
420,-1.46,-0.38,2.86,27.5,-41.31,14,3.33,12.66,2.34,0.59,0.31,0.6,0.44,1123948,16747,T
421,-1.46,-0.63,2.68,27.5,-41.31,14,3.33,12.66,2.34,0.59,0.31,0.6,0.44,1123988,16787,T
422,-1.53,-1.75,2.95,27.5,-41.31,14,3.33,12.66,2.34,0.59,0.31,0.6,0.44,1124029,16828,T
